species,alat,energy,order_d,led,status
Al,1.6874224853515651,1239.682779535294,0,-0.0001779685024985156,True
Al,1.6974224853515651,1220.7546722816417,0,4.25123574814279e-05,True
Al,1.7074224853515652,1202.2359799820858,0,-1.7402831758772663e-05,True
Al,1.7174224853515652,1184.113280247963,0,-1.4456925327976933e-06,True
Al,1.7274224853515652,1166.3731962299391,0,9.402210669880635e-06,True
Al,1.7374224853515652,1149.0022922010182,0,0.00012312116920535723,True
Al,1.7474224853515652,1131.9870648823885,0,0.00027953353185239393,True
Al,1.7574224853515652,1115.3139998566855,0,-0.00028777557372450246,True
Al,1.7674224853515652,1098.970310295008,0,-5.6685436675252276e-05,True
Al,1.7774224853515652,1082.9456141581084,0,0.00011219029427896506,True
Al,1.787422485351565,1067.2302075429516,0,-0.00013679228510454777,True
Al,1.7974224853515652,1051.8147245700934,0,-3.141587899335718e-05,True
Al,1.807422485351565,1036.6908105254465,0,-2.4768806194212325e-06,True
Al,1.817422485351565,1021.8503011065701,0,-2.700460771620783e-05,True
Al,1.827422485351565,1007.285033927396,0,7.708513749093981e-06,True
Al,1.837422485351565,992.9868336569441,0,5.952028876284506e-06,True
Al,1.847422485351565,978.9473499916775,0,-2.5200711888828664e-05,True
Al,1.857422485351565,965.1581039065832,0,3.166406181283794e-05,True
Al,1.867422485351565,951.6105233673468,0,1.4933442211410389e-05,True
Al,1.877422485351565,938.29579212608,0,5.4421581827076196e-05,True
Al,1.887422485351565,925.2050397056918,0,-2.2942007926000464e-05,True
Al,1.897422485351565,912.3294310005414,0,-3.5648983062704545e-05,True
Al,1.9074224853515651,899.6604928059306,0,3.6182132248541166e-05,True
Al,1.9174224853515651,887.1899761660553,0,-2.5938227111055312e-05,True
Al,1.9274224853515651,874.909642480107,0,-1.3425992998842654e-07,True
Al,1.9374224853515651,862.8114805950661,0,-9.081792503214576e-06,True
Al,1.9474224853515651,850.88755117634,0,8.386602096758602e-05,True
Al,1.9574224853515652,839.1299859022027,0,8.523416700730498e-05,True
Al,1.9674224853515652,827.5309329730392,0,-0.00018031975611165763,True
Al,1.9774224853515652,816.0830603074722,0,9.953313423238797e-05,True
Al,1.9874224853515652,804.7800669473647,0,-0.00031228362973934054,True
Al,1.9974224853515652,793.6156011392819,0,0.003291571139982352,True
Al,2.007422485351565,782.5838575332979,0,0.004119211691052745,True
Al,2.017422485351565,771.6777034812163,0,-0.01630814956274662,True
Al,2.027422485351565,760.9084284634104,0,0.008016098461325782,True
Al,2.037422485351565,750.3304593589687,0,0.001232067840514143,True
Al,2.0474224853515652,739.9435115483184,0,-7.07912682476793e-05,True
Al,2.057422485351565,729.7406855039933,0,0.00014945017577853528,True
Al,2.0674224853515653,719.7158591976769,0,-0.00020014602455376007,True
Al,2.077422485351565,709.8632633525922,0,2.025788470897775e-06,True
Al,2.0874224853515653,700.1783781445567,0,-1.1769078999653477e-05,True
Al,2.097422485351565,690.6567323258346,0,2.062073690467514e-06,True
Al,2.1074224853515653,681.2939153798674,0,-4.6493287679065054e-07,True
Al,2.117422485351565,672.0855069068,0,2.0381166147368882e-07,True
Al,2.1274224853515653,663.0270889959229,0,1.6798604292489472e-05,True
Al,2.137422485351565,654.1142434360748,0,7.792075014852646e-06,True
Al,2.147422485351565,645.3425529385133,0,-1.7402989990635167,False
Al,2.157422485351565,636.7077019285398,0,6.957230499205991,False
Al,2.1674224853515653,628.2055232979505,0,-10.429837087122317,False
Al,2.177422485351565,609.3902044106552,0,6.949036052386437,False
Al,2.187422485351565,601.117670097913,0,-1.736147831624938,False
Al,2.197422485351565,592.9665601355986,0,-6.228647862371872e-06,True
Al,2.2074224853515654,584.9324455585207,0,-2.926286507924184e-07,True
Al,2.217422485351565,577.0109416706725,0,1.1806419479398755e-05,True
Al,2.227422485351565,569.1976706733449,0,2.5940847895829695e-05,True
Al,2.237422485351565,561.4882599093538,0,-3.264113786372036e-05,True
Al,2.247422485351565,553.8784127015583,0,4.067342340855854e-05,True
Al,2.257422485351565,546.364063997947,0,0.00017122878313102774,True
Al,2.267422485351565,538.9411845248117,0,-0.00010242157693104066,True
Al,2.277422485351565,531.6060248272869,0,-0.0001685504207671329,True
Al,2.287422485351565,524.35614264205,0,-4.663220698830628e-05,True
Al,2.2974224853515652,517.1897883678588,0,8.400350557735692e-05,True
Al,2.307422485351565,510.1048937630271,0,2.2118650690572395e-05,True
Al,2.3174224853515653,503.09879215218336,0,-4.495369173203774e-06,True
Al,2.327422485351565,496.1687224473039,0,-8.019248288822684e-06,True
Al,2.3374224853515653,489.3119618596172,0,4.0227227013171305e-06,True
Al,2.347422485351565,482.52579892738953,0,8.590605260868263e-05,True
Al,2.3574224853515653,475.807485400434,0,2.8181455339411816e-05,True
Al,2.367422485351565,469.1542603764481,0,-0.00025439812105787496,True
Al,2.3774224853515653,462.5638657373283,0,0.00015904569265975016,True
Al,2.387422485351565,456.0347152379022,0,4.6715210629599824e-05,True
Al,2.397422485351565,449.56436811720266,0,-4.995891169793746e-05,True
Al,2.407422485351565,443.1504833726231,0,-5.223608357533237,False
Al,2.4174224853515653,436.79110005118144,0,20.88455199161823,False
Al,2.427422485351565,430.4843374960497,0,-31.311392993084958,False
Al,2.437422485351565,392.886745201355,0,20.86357791471055,False
Al,2.447422485351565,386.62061476188865,0,-5.213154761586168,False
Al,2.4574224853515654,380.40562191459657,0,-9.782158864860927e-06,True
Al,2.467422485351565,374.2402940268424,0,8.275963902330356e-07,True
Al,2.477422485351565,368.12308152689013,0,1.2134998276754534e-05,True
Al,2.487422485351565,362.05229921095133,0,1.15348493068268e-05,True
Al,2.4974224853515654,356.02613120876333,0,9.442458785239675e-07,True
Al,2.507422485351565,350.04270379357854,0,1.3369830895726409e-05,True
Al,2.517422485351565,344.1001545912608,0,3.0071866045015362e-05,True
Al,2.527422485351565,338.1966382457603,0,-3.5377909133179245e-05,True
Al,2.537422485351565,332.3304066380992,0,-1.7199653077189698e-05,True
Al,2.5474224853515652,326.4999893175678,0,-1.651181977043355e-05,True
Al,2.557422485351565,320.7039812342698,0,1.8617909394909777e-05,True
Al,2.5674224853515653,314.94093954120393,0,1.8109438002511524e-05,True
Al,2.577422485351565,309.2092845233451,0,1.3024314966969541e-05,True
Al,2.5874224853515653,303.5074113051009,0,-2.5288797758094006e-05,True
Al,2.597422485351565,297.8337985069397,0,7.218001492030149e-05,True
Al,2.6074224853515653,292.1870863912802,0,2.463046930264075e-05,True
Al,2.617422485351565,286.5659251297053,0,-0.00022902194164468406,True
Al,2.6274224853515653,280.96940788305113,0,0.00012220366771960772,True
Al,2.637422485351565,275.3972185842234,0,1.0779857092302336e-05,True
Al,2.647422485351565,269.8482578065474,0,7.187476711578711e-07,True
Al,2.657422485351565,264.32137598577395,0,8.340773746340346e-06,True
Al,2.6674224853515653,258.81543809922283,0,2.86439314341654e-05,True
Al,2.677422485351565,253.32932797826814,0,-1.7301731195592158e-05,True
Al,2.687422485351565,247.8619983529814,0,6.087777639625831e-06,True
Al,2.697422485351565,242.41264271571987,0,-3.385231294335729e-05,True
Al,2.7074224853515654,236.98059151073969,0,-5.884046296955603e-05,True
Al,2.717422485351565,231.5653486608615,0,5.106118646362271e-05,True
Al,2.727422485351565,226.16638845359284,0,1.2010433939243132e-05,True
Al,2.737422485351565,220.78280249835024,0,7.895460972425401e-07,True
Al,2.7474224853515654,215.41360609357795,0,-1.4002638356676773e-05,True
Al,2.757422485351565,210.05781028935155,0,2.216105022985933e-05,True
Al,2.767422485351565,204.71442662465455,0,3.9001400888120465e-05,True
Al,2.777422485351565,199.38238311154836,0,-3.1086956748064645e-06,True
Al,2.7874224853515654,194.0606572014735,0,-7.472347316195282e-05,True
Al,2.7974224853515652,188.74850979365513,0,9.718607785202948e-06,True
Al,2.807422485351565,183.44546658292904,0,0.0001961531791797218,True
Al,2.8174224853515653,178.15086971890284,0,-0.00042414958566894256,True
Al,2.827422485351565,172.8639361176026,0,3.9802161699261277e-05,True
Al,2.8374224853515653,167.5849343805479,0,0.007159344867498399,True
Al,2.847422485351565,162.31263989723763,0,-0.004627362321225329,True
Al,2.857422485351565,157.04457365812024,0,-0.011076469778321513,True
Al,2.867422485351565,151.81995832379874,0,0.007762520229017392,True
Al,2.8774224853515653,146.6919540511034,0,0.0018638863280481623,True
Al,2.887422485351565,141.66119967442174,0,-0.0011392876943574493,True
Al,2.897422485351565,136.7223878270727,0,0.00020931272949790505,True
Al,2.907422485351565,131.875448259275,0,0.00013642775854805222,True
Al,2.9174224853515653,127.11871211198095,0,-9.181986936586857e-05,True
Al,2.927422485351565,122.45016779325344,0,-5.221494806354201,False
Al,2.937422485351565,117.86827954481726,0,20.8811976760479,False
Al,2.947422485351565,113.37143652284279,0,-31.314063069153185,False
Al,2.9574224853515654,77.62898395982086,0,20.87144152581378,False
Al,2.967422485351565,73.26840922085013,0,-5.217768954762052,False
Al,2.977422485351565,68.9909633887179,0,0.0006117982759109944,True
Al,2.987422485351565,64.8003104187828,0,8.93101032832059e-05,True
Al,2.9974224853515654,60.6959134104025,0,-1.4636437839499195e-07,True
Al,3.007422485351565,56.67670539658911,0,8.491035264531395e-07,True
Al,3.017422485351565,52.741625204628896,0,-4.089289030654678e-06,True
Al,3.027422485351565,48.889616577896035,0,-2.3450328550704093e-05,True
Al,3.0374224853515654,45.119633270473756,0,3.186384530925086e-05,True
Al,3.0474224853515652,41.430614511420146,0,6.677114592198071e-06,True
Al,3.057422485351565,37.821344302796916,0,-1.4203192019834887e-05,True
