species,alat,energy,order_d,led,status
C,1.3699838867187595,5.146307116685396e+32,0,5.897367138012247e+31,False
C,1.3799838867187595,1.436670221568511e+32,0,1.3606868248755966e+31,False
C,1.3899838867187595,3.2274318312110066e+31,0,-7.754343884549825e+30,False
C,1.3999838867187595,7.979032736516427e+30,0,-8.141056648455678e+30,False
C,1.4099838867187595,1.5660024211486225e+30,0,-6.74684476445778e+29,False
C,1.4199838867187595,5.524054386646622e+29,0,-5.005970815670488e+29,False
C,1.4299838867187595,3.4142105256804314e+29,0,-1.6456289277909905e+29,False
C,1.4399838867187595,1.741228585330804e+29,0,3.130037042389023e+28,False
C,1.4499838867187596,1.2589629500261355e+29,0,3.972653603935175e+27,False
C,1.4599838867187596,1.1906128651341273e+29,0,-1.8679708389788628e+28,False
C,1.4699838867187593,1.1067446623951982e+29,0,1.7614545676698216e+28,False
C,1.4799838867187596,1.1636509761585965e+29,0,-8.15390983714206e+27,False
C,1.4899838867187594,9.825682399950823e+28,0,-4.114652783495462e+27,False
C,1.4999838867187594,7.0654942729882095e+28,0,5.089019230432043e+27,False
C,1.5099838867187594,5.1122946105885755e+28,0,-4.1917162413517796e+27,False
C,1.5199838867187594,3.579460468493908e+28,0,3.861472358511747e+27,False
C,1.5299838867187594,2.9908082665569472e+28,0,1.2152413450070944e+27,False
C,1.5399838867187594,2.2655640439301273e+28,0,-4.4553243040364223e+27,False
C,1.5499838867187594,1.0352468741726204e+28,0,1.9269458460529606e+27,False
C,1.5599838867187594,3.7281367225459567e+27,0,3.12468526734418e+26,False
C,1.5699838867187594,1.1946461213536458e+27,0,-4.079289362012517e+25,False
C,1.5799838867187594,4.081063439515867e+26,0,-1.0550884960205435e+26,False
C,1.5899838867187595,1.435456227577936e+26,0,-2.8840421358752054e+25,False
C,1.5999838867187595,5.015365508523051e+25,0,-6.427956288341327e+24,False
C,1.6099838867187595,1.8228505529485012e+25,0,-3.6691957577117414e+24,False
C,1.6199838867187595,6.13407781625571e+24,0,-8.017382608989527e+23,False
C,1.6299838867187595,1.732377071304325e+24,0,-2.544645064871352e+23,False
C,1.6399838867187595,3.6833527418522304e+23,0,-7.560299109038169e+22,False
C,1.6499838867187595,5.938169285170637e+22,0,-9.684731381939377e+22,False
C,1.6599838867187595,-3.134415526679888e+22,0,-2.072493505214907e+22,False
C,1.6699838867187595,-4.86104498070323e+22,0,9.96086712113049e+21,False
C,1.6799838867187595,-2.617695038826188e+22,0,-7.0924337443106e+21,False
C,1.6899838867187595,-1.1144606925178456e+22,0,-6.001039312432546e+20,False
C,1.6999838867187596,-4.1903569011127867e+21,0,-4.1234148181521125e+20,False
