species,alat,energy,order_d,led,status
Si,1.8199121093750001,-461140026.3883368,0,2668997.4767605364,False
Si,1.8299121093750002,-363277672.00523126,0,-2205366.4855309823,False
Si,1.8399121093750002,-283823282.9202703,0,1797629.2168801874,False
Si,1.8499121093750002,-216854084.52148968,0,-685117.8224584559,False
Si,1.8599121093750002,-163579214.76525193,0,71526.76425298055,False
Si,1.8699121093750002,-121553948.87496552,0,-95788.19886536275,False
Si,1.8799121093750002,-88790406.27583545,0,55874.46854476382,False
Si,1.8899121093750002,-63328390.00934535,0,32203.921532352142,False
Si,1.8999121093750002,-43810115.92644965,0,-19827.52964020148,False
Si,1.9099121093750002,-29144965.876305,0,16228.57613788452,False
Si,1.9199121093750002,-18316264.177076105,0,-27272.171188313434,False
Si,1.929912109375,-10500242.793776967,0,36636.641737482816,False
Si,1.9399121093750002,-4968669.881443543,0,-10136.980825378016,False
Si,1.949912109375,-1252482.8122636522,0,38039.72434898396,False
Si,1.959912109375,1078031.6748479288,0,-79414.3979757855,False
Si,1.969912109375,2352415.589297186,0,63811.64102019137,False
Si,1.979912109375,3028278.0349047757,0,-4110.10495613104,False
Si,1.989912109375,3214808.82205131,0,-13309.593925797768,False
Si,1.999912109375,3055648.3137985067,0,31150.631417960743,False
Si,2.009912109375,2704226.796152404,0,-62308.2926274311,False
Si,2.0199121093750003,2243906.9145085732,0,42261.18472245231,False
Si,2.029912109375,1874887.4621598825,0,14383.261260557609,False
Si,2.039912109375,1540353.6245319082,0,-16758.966357751087,False
Si,2.049912109375,1180044.0875176492,0,3576.0721659246483,False
Si,2.0599121093750004,816550.6050408715,0,1606.724038214675,False
Si,2.069912109375,454764.2009096027,0,-5151.904995895068,False
Si,2.079912109375,103331.6018116785,0,3719.8408957512193,False
Si,2.089912109375,-215704.41845596815,0,1924.2305225043478,False
Si,2.099912109375,-497816.46896267845,0,-13096.551607320609,False
Si,2.109912109375,-733673.4962695604,0,16254.162927183555,False
Si,2.119912109375,-897595.4012944621,0,-6122.962862967164,False
Si,2.129912109375,-1026132.3489558961,0,176.64673192205373,False
Si,2.139912109375,-1120539.7906099376,0,-59.141231477765054,False
Si,2.149912109375,-1183516.241228028,0,102.02933811186813,False
Si,2.159912109375,-1218143.399005443,0,42.46312120296837,False
Si,2.1699121093750002,-1228240.9927501588,0,28.079364547816414,False
Si,2.179912109375,-1217754.6058541802,0,12.50666247595412,False
Si,2.1899121093750002,-1190500.897566323,0,-105.82342384111446,False
Si,2.199912109375,-1149999.1268049274,0,318.62375373269117,False
Si,2.2099121093750003,-1099396.1121830014,0,32.30793851998169,False
Si,2.219912109375,-1042101.1725512673,0,-708.2701912340319,False
Si,2.2299121093750003,-979874.3844757657,0,809.953681405362,False
Si,2.239912109375,-912632.7346067356,0,-1246.9330668260031,False
Si,2.2499121093750003,-842699.7408260179,0,1393.5266040770996,False
Si,2.259912109375,-769945.730158624,0,-345.0507042202128,False
Si,2.2699121093750003,-699269.4371736906,0,84.79257864849447,False
Si,2.279912109375,-632236.8443600176,0,-751.767676639031,False
Si,2.289912109375,-569151.4863513889,0,706.3891708716594,False
Si,2.299912109375,-508545.6944546819,0,539.720980504838,False
Si,2.3099121093750004,-451691.20270970167,0,-808.128044867238,False
Si,2.319912109375,-398360.8128639511,0,-2984.594754610521,False
Si,2.329912109375,-343590.06848960184,0,5397.918949480789,False
Si,2.339912109375,-282526.02325269795,0,-2635.0484199408866,False
Si,2.3499121093750004,-228334.80944081908,0,311.9926279324136,False
Si,2.359912109375,-179814.1242661958,0,-62.96564640653135,False
Si,2.369912109375,-137203.52038535487,0,-4.081739260024429,False
Si,2.379912109375,-100312.45013152473,0,95.98362787094204,False
Si,2.389912109375,-68898.05939307467,0,-92.86679473181523,False
Si,2.399912109375,-42689.67804907498,0,-224.85605874400244,False
Si,2.409912109375,-20812.918202071298,0,388.0013304760517,False
Si,2.4199121093750002,-2346.874946475483,0,-229.53764627732986,False
Si,2.429912109375,12326.737278970355,0,74.69195188924883,False
Si,2.4399121093750002,23851.592674050138,0,19.85377959302423,False
Si,2.449912109375,32519.528199409848,0,-74.73266075993645,False
Si,2.4599121093750003,38718.695287893,0,11.165622007278822,False
Si,2.469912109375,43052.68252209881,0,36.68736688865222,False
Si,2.4799121093750003,45892.119669822525,0,-48.67845697701462,False
Si,2.489912109375,47441.67141609908,0,104.30046531323144,False
Si,2.4999121093750003,47960.16156453504,0,-103.06684116897668,False
Si,2.509912109375,47468.502295446495,0,20.01215955427324,False
Si,2.5199121093750003,46375.49695773844,0,12.718770755952088,False
Si,2.529912109375,44859.43902189094,0,33.48759025657637,False
Si,2.539912109375,42988.18503728471,0,-43.32440703119694,False
Si,2.549912109375,40795.46725673687,0,6.680984962142247,False
Si,2.5599121093750004,38481.81917804033,0,-10.050436182318055,False
Si,2.569912109375,36154.629101776605,0,46.84218109632759,False
Si,2.579912109375,33868.22604108874,0,-41.675930875715494,False
Si,2.589912109375,31563.57710458736,0,12.475197617231363,False
Si,2.5999121093750004,29349.340582928642,0,-2.333018596731563,False
Si,2.609912109375,27251.810363560082,0,2.9812817997287007,False
Si,2.619912109375,25289.76711642384,0,0.5334855925235994,True
Si,2.629912109375,23460.480182376363,0,0.21848749254422728,True
Si,2.639912109375,21757.595263986725,0,-0.1365694700386181,True
Si,2.649912109375,20174.335339091784,0,-0.32957697427840077,True
Si,2.659912109375,18704.81158575142,0,0.4695157661911556,True
Si,2.6699121093750002,17343.20396542833,0,0.5628306704632753,True
Si,2.679912109375,16081.783761142333,0,-2.25903095699626,False
Si,2.6899121093750002,14913.730672067551,0,-16.74279877156429,False
Si,2.699912109375,13836.509797555165,0,32.015080412089446,False
Si,2.7099121093750003,12838.317451391438,0,18.25744947004144,False
Si,2.719912109375,11797.624369168345,0,-53.416904013967724,False
Si,2.7299121093750003,10675.26619075609,0,17.450308611282857,False
Si,2.739912109375,9623.988157123367,0,-0.31646824847803146,True
Si,2.7499121093750003,8667.943686253551,0,-16.971895733058012,False
Si,2.759912109375,7807.396224812393,0,77.08176033418142,False
Si,2.7699121093750003,7016.820438657148,0,-88.40554639691814,False
Si,2.779912109375,6143.070838438235,0,35.737713020476804,False
Si,2.789912109375,5367.872341604318,0,-3.5013110286441433,False
Si,2.799912109375,4677.3869940208015,0,-4.686062551007126,False
Si,2.8099121093750004,4076.6402480926954,0,5.980065107299727,False
Si,2.819912109375,3568.513096592746,0,2.3617334775998793,False
Si,2.829912109375,3125.6256973553973,0,-3.298556827976578,False
Si,2.839912109375,2726.217763920585,0,-0.9155191077267091,True
Si,2.8499121093750004,2368.318966399341,0,1.4663838717100361,False
Si,2.859912109375,2049.957590505931,0,-0.3218444707633049,True
Si,2.869912109375,1763.6674229114944,0,-0.40326101467508124,True
Si,2.879912109375,1505.2860544743055,0,0.5901841366481145,True
Si,2.8899121093750004,1272.0238134151923,0,6.531928736211644,False
Si,2.899912109375,1060.0441992294882,0,-20.005003007522703,False
Si,2.909912109375,868.0049875069201,0,16.713496594010053,False
Si,2.9199121093750002,736.2498023488782,0,-0.7474678842408006,True
Si,2.9299121093750005,626.7780983232802,0,-3.075107600882764,False
Si,2.9399121093750002,523.5261400286306,0,0.12189828770451072,True
Si,2.949912109375,427.8821947885769,0,0.04674031796392342,True
Si,2.959912109375,340.2358870466121,0,3.9130383263131607,False
Si,2.969912109375,260.70958809230234,0,-12.081509908316853,False
Si,2.9799121093750003,189.43885796907006,0,11.902477302444462,False
Si,2.989912109375,150.05067543207315,0,-3.281745541939565,False
Si,2.999912109375,117.17437849830365,0,-0.5071627169881492,True
Si,3.009912109375,87.85652826125465,0,0.07349677929429888,True
Si,3.0199121093750003,61.87043563928285,0,0.017086981394400493,True
Si,3.029912109375,38.67318507367968,0,-0.0014124478646575511,True
Si,3.039912109375,17.846615204437093,0,-0.03866639494267983,True
Si,3.049912109375,-0.8001592413860061,0,-0.03512550640563224,True
Si,3.0599121093750004,-17.23922213685168,0,0.01686189629329604,True
Si,3.069912109375,-31.45585432479908,0,0.029312008309471338,True
Si,3.079912109375,-43.65928665627824,0,0.004012036626048617,True
Si,3.089912109375,-54.181528612790295,0,-0.007483410393237003,True
Si,3.0999121093750004,-63.301496256430646,0,-0.003540816873533951,True
Si,3.109912109375,-71.22094001013268,0,0.0005856921252700431,True
Si,3.119912109375,-78.10934512002719,0,0.0010448704862871712,True
Si,3.129912109375,-84.12517655668356,0,0.0001375656694596235,True
Si,3.1399121093750004,-89.41236486235817,0,-0.00048076337654852824,True
Si,3.149912109375,-94.09403692807675,0,-0.0006068205294174807,True
Si,3.159912109375,-98.27169059961746,0,-0.0004977024679628054,True
Si,3.1699121093750002,-102.02807925777026,0,-0.0003512226459273885,True
Si,3.1799121093750005,-105.43085274151352,0,-0.00024346438681040655,True
Si,3.1899121093750002,-108.53554356282172,0,-0.00018450146037215137,True
Si,3.199912109375,-111.3876742425411,0,-0.00016215977772541615,True
Si,3.209912109375,-114.02421809671067,0,-0.00015649723405886107,True
Si,3.219912109375,-116.47470624532423,0,-0.00015778044456737916,True
Si,3.2299121093750003,-118.76220057099692,0,-0.00015894048210185474,True
Si,3.239912109375,-120.90423270236943,0,-0.00015463337322785264,True
Si,3.249912109375,-122.91375069677531,0,-0.00014343547986565378,True
Si,3.259912109375,-124.80007268313368,0,-0.0001258319135312528,True
Si,3.2699121093750003,-126.56981466218855,0,-0.0001034051203182192,True
Si,3.279912109375,-128.22775111938796,0,-7.826297158430862e-05,True
Si,3.289912109375,-129.77757001636525,0,-5.262972974643768e-05,True
Si,3.299912109375,-131.22249322166087,0,-2.8557236542307386e-05,True
Si,3.3099121093750004,-132.5657460885521,0,-7.719719235410594e-06,True
Si,3.319912109375,-133.8108732334312,0,8.725761754628062e-06,True
Si,3.329912109375,-134.96190987922506,0,2.0210980219796206e-05,True
Si,3.339912109375,-136.02342817371016,0,2.674960756129015e-05,True
Si,3.3499121093750004,-137.00048483494248,0,2.8850416271097856e-05,True
Si,3.359912109375,-137.89849988537588,0,2.7369834555202033e-05,True
Si,3.369912109375,-138.723096154217,0,2.333971977463989e-05,True
Si,3.379912109375,-139.47992617492747,0,1.7808195138968586e-05,True
Si,3.3899121093750004,-140.1745079662167,0,1.1718819062404387e-05,True
Si,3.399912109375,-140.8120849937232,0,5.8356542590824265e-06,True
Si,3.409912109375,-141.39751932084368,0,7.086028546154921e-07,True
Si,3.4199121093750002,-141.93522129581885,0,-3.3313609909176494e-06,True
Si,3.4299121093750005,-142.42911453780764,0,-6.155935381002564e-06,True
Si,3.4399121093750002,-142.88263168527024,0,-7.8091582148924e-06,True
Si,3.449912109375,-143.2987343841338,0,-8.521211697143372e-06,True
Si,3.4599121093750003,-143.6799502234049,0,-8.501988967661115e-06,True
Si,3.469912109375,-144.02841959011863,0,-7.782298098391038e-06,True
Si,3.4799121093750003,-144.3459467966091,0,-6.919466462325848e-06,True
Si,3.489912109375,-144.63405109244297,0,-6.070164810504744e-06,True
Si,3.499912109375,-144.8940133582082,0,-5.312312235143205e-06,True
Si,3.509912109375,-145.1269176223127,0,-4.694543340140929e-06,True
Si,3.5199121093750003,-145.33368748197313,0,-4.20515573296143e-06,True
Si,3.529912109375,-145.51511797708844,0,-3.794795247813454e-06,True
Si,3.539912109375,-145.67190375749993,0,-3.4018817511120383e-06,True
Si,3.549912109375,-145.8046643139255,0,-2.9743593756847986e-06,True
Si,3.5599121093750004,-145.91396674673138,0,-2.48368483350229e-06,True
Si,3.569912109375,-146.00034617722235,0,-1.9295116070831377e-06,True
Si,3.579912109375,-146.0643235937983,0,-1.3359906650597015e-06,True
Si,3.589912109375,-146.10642075406292,0,-7.424391602247245e-07,True
Si,3.5999121093750004,-146.12717176189363,0,-1.9196402452810918e-07,True
Si,3.609912109375,-146.12713108338528,0,2.7860875680592773e-07,True
Si,3.619912109375,-146.1068780014853,0,6.45248150021871e-07,True
Si,3.629912109375,-146.06701776777783,0,8.989083918701605e-07,True
Si,3.6399121093750004,-146.00817993083112,0,1.0439581785703922e-06,True
Si,3.649912109375,-145.93101446470888,0,1.0942421700595635e-06,True
Si,3.659912109375,-145.83618637551967,0,1.068379087125019e-06,True
Si,3.6699121093750002,-145.72436943766803,0,9.85621824156624e-07,True
Si,3.6799121093750005,-145.5962396284013,0,8.630636566901254e-07,True
Si,3.6899121093750002,-145.45246871753523,0,7.144060039839435e-07,True
Si,3.699912109375,-145.29371835372302,0,5.500478626648448e-07,True
Si,3.7099121093750003,-145.12063488607336,0,3.78002776339296e-07,True
Si,3.719912109375,-144.9338450777143,0,2.0508415824830686e-07,True
Si,3.7299121093750003,-144.7339528055062,0,3.7885390232380204e-08,True
Si,3.739912109375,-144.52153679202507,0,-1.1673573870515004e-07,True
Si,3.749912109375,-144.29714937505764,0,-2.5175533361713554e-07,True
Si,3.759912109375,-144.06131628028908,0,-3.6055964377131505e-07,True
Si,3.7699121093750003,-143.8145373217173,0,-4.366035094941859e-07,True
Si,3.779912109375,-143.5572879121852,0,-3.9398223824112694e-07,True
Si,3.789912109375,-143.2900212267382,0,-1.997308534858651e-07,True
Si,3.799912109375,-143.0131708222455,0,-2.8149959045246453e-07,True
Si,3.8099121093750004,-142.7271530012934,0,-2.9677879827734915e-07,True
Si,3.819912109375,-142.43236801057026,0,-2.2746688917626062e-07,True
Si,3.8299121093750004,-142.12920172986418,0,-1.4401217640624964e-07,True
Si,3.839912109375,-141.81802745273575,0,-5.533206604013685e-08,True
Si,3.849912109375,-141.49920725131932,0,3.1065904219455355e-08,True
Si,3.859912109375,-141.17309284039618,0,1.088813140389296e-07,True
Si,3.869912109375,-140.8400259093869,0,1.7339945657113276e-07,True
Si,3.879912109375,-140.500337935956,0,2.216135423320035e-07,True
Si,3.889912109375,-140.15434953272404,0,2.5213554977199237e-07,True
Si,3.899912109375,-139.80236940687092,0,2.649506806543892e-07,True
Si,3.909912109375,-139.44469303045446,0,2.6108998933220085e-07,True
Si,3.9199121093750002,-139.08160112759725,0,2.4228560846495384e-07,True
Si,3.929912109375,-138.7133580847825,0,2.1066063027319615e-07,True
Si,3.9399121093750002,-138.34021038431422,0,1.6848908520235756e-07,True
Si,3.949912109375,-137.96238515060355,0,1.1803861828714919e-07,True
Si,3.9599121093750003,-137.58008888620498,0,6.149621375091859e-08,True
Si,3.969912109375,-137.19350646088196,0,9.52809386944864e-10,True
Si,3.9799121093750003,-136.80280040337516,0,-6.156787435429578e-08,True
Si,3.989912109375,-136.40811053242516,0,-1.2407663992538193e-07,True
Si,3.9999121093750003,-136.00955395105552,0,-1.8459187837531013e-07,True
Si,4.009912109375,-135.60722541598017,0,-2.4114899588312255e-07,True
Si,4.019912109375,-135.201198082063,0,-2.9184233577931684e-07,True
Si,4.029912109375,-134.79152460986938,0,-3.349033098250705e-07,True
Si,4.039912109375001,-134.37823861255993,0,-3.688054164285859e-07,True
Si,4.049912109375001,-133.96135640694456,0,-3.9237417108021566e-07,True
Si,4.059912109375,-133.54087902290235,0,-4.0489374934319733e-07,True
Si,4.069912109375,-133.11679441621396,0,-4.061839907384031e-07,True
Si,4.079912109375,-132.6890798228067,0,-3.9664309762580763e-07,True
Si,4.089912109375,-132.25770418811697,0,-3.772393502761891e-07,True
Si,4.099912109375,-131.8226306041944,0,-3.494582140698791e-07,True
Si,4.109912109375,-131.3838186895601,0,-3.1520054240748624e-07,True
Si,4.119912109375,-130.94122685264307,0,-2.7664625198061305e-07,True
Si,4.129912109375001,-130.49481438852942,0,-2.3609519435770682e-07,True
Si,4.139912109375,-130.04454337016554,0,-1.957972889006972e-07,True
Si,4.149912109375,-129.59038030823558,0,-1.5779287328617403e-07,True
Si,4.159912109375,-129.1322975677326,0,-1.237726318474112e-07,True
Si,4.169912109375,-128.6702745427424,0,-9.497270051876208e-08,True
Si,4.179912109375,-128.20429860320073,0,-7.210923058664775e-08,True
Si,4.189912109375,-127.7343658375292,0,-5.536134040085017e-08,True
Si,4.199912109375,-127.2604816224713,0,-4.4393805372540854e-08,True
Si,4.209912109375001,-126.78266105574801,0,-3.84236074069122e-08,True
Si,4.2199121093750005,-126.30092928822569,0,-3.0316371635308315e-08,True
Si,4.229912109375,-125.815321790279,0,1.286963187870545e-07,True
Si,4.239912109375,-125.32588458233246,0,2.864740196173443e-07,True
Si,4.249912109375,-124.83267441675875,0,7.014916529139251e-08,True
Si,4.259912109375,-124.33575800570068,0,1.280303744503423e-08,True
Si,4.269912109375,-123.83521030222713,0,1.0308719803712544e-08,True
Si,4.279912109375,-123.33111407943801,0,1.0812243544933153e-08,True
Si,4.289912109375001,-122.82355985364617,0,1.4681333482258196e-08,True
Si,4.299912109375001,-122.31264582252496,0,2.203689556760461e-08,True
Si,4.309912109375,-121.79847780023476,0,3.2648221311622663e-08,True
Si,4.319912109375,-121.2811691293351,0,4.597656773815591e-08,True
Si,4.329912109375,-120.76084054856307,0,6.123824173679773e-08,True
Si,4.339912109375,-120.237619996944,0,7.748903859313334e-08,True
Si,4.349912109375,-119.71164233793218,0,9.371372774088134e-08,True
Si,4.359912109375,-119.18304899198124,0,1.0892078705637687e-07,True
Si,4.369912109375,-118.65198747161006,0,1.2222735061110748e-07,True
Si,4.379912109375001,-118.11861081912036,0,1.3292842974503097e-07,True
Si,4.389912109375,-117.5830769530721,0,1.4054774529389152e-07,True
Si,4.399912109375,-117.04554793491924,0,1.4486013810710574e-07,True
Si,4.409912109375,-116.50618917143936,0,1.4588810159921195e-07,True
Si,4.419912109375,-115.96516857144704,0,1.438780638333507e-07,True
Si,4.429912109375,-115.42265567663316,0,1.3925018530850744e-07,True
Si,4.439912109375,-114.87882078623626,0,1.325423113485158e-07,True
Si,4.449912109375,-114.33383409377416,0,1.243433397727737e-07,True
Si,4.459912109375001,-113.78786485154279,0,1.1523146289012705e-07,True
Si,4.4699121093750005,-113.24108057536239,0,1.0572090995234854e-07,True
Si,4.479912109375,-112.69364629851742,0,9.62206527788112e-08,True
Si,4.489912109375,-112.14572388036777,0,8.701279815189385e-08,True
Si,4.499912109375,-111.5974713720232,0,7.824278469570345e-08,True
Si,4.509912109375,-111.04904243901957,0,6.993234080709954e-08,True
Si,4.519912109375,-110.50058583924215,0,6.19949436971486e-08,True
Si,4.529912109375,-109.95224495346874,0,5.4270993625020005e-08,True
Si,4.539912109375001,-109.40415736577583,0,4.655590638928212e-08,True
Si,4.549912109375001,-108.85645449156883,0,3.863815341749917e-08,True
Si,4.559912109375,-108.30926125195603,0,3.032687345694285e-08,True
Si,4.569912109375,-107.76269579441333,0,2.147685762565743e-08,True
Si,4.579912109375,-107.21686926095506,0,1.2007272213547063e-08,True
Si,4.589912109375,-106.67188560617296,0,1.9070351224096762e-09,True
Si,4.599912109375,-106.12784146837491,0,-8.758718195167603e-09,True
Si,4.609912109375,-105.58482609754134,0,-1.9860375270278986e-08,True
Si,4.619912109375,-105.04292134388302,0,-3.1208855943987146e-08,True
Si,4.629912109375001,-104.50220171039348,0,-4.2575685199608415e-08,True
Si,4.639912109375,-103.96273447201114,0,-5.370651952792589e-08,True
Si,4.649912109375,-103.42457986287252,0,-6.434121265404731e-08,True
Si,4.659912109375,-102.8877913317664,0,-7.422884825321792e-08,True
Si,4.669912109375,-102.35241586437283,0,-8.314474560696301e-08,True
Si,4.679912109375,-101.8184943693104,0,-9.089983639872419e-08,True
Si,4.689912109375,-101.28606212350941,0,-9.735229392996794e-08,True
Si,4.699912109375,-100.7551492710802,0,-1.024102450249605e-07,True
Si,4.709912109375001,-100.22578136871226,0,-1.0603497931545765e-07,True
Si,4.7199121093750005,-99.69797996978792,0,-1.0823856181711258e-07,True
Si,4.729912109375,-99.1717632388438,0,-1.0907939440585324e-07,True
Si,4.739912109375,-98.64714658778067,0,-1.0865659779331811e-07,True
Si,4.749912109375,-98.12414332529474,0,-1.0709956654864072e-07,True
Si,4.759912109375,-97.60276531135412,0,-1.0456065050827115e-07,True
Si,4.769912109375,-97.08302360913834,0,-1.0120531849603745e-07,True
Si,4.779912109375,-96.56492912763582,0,-9.719980198497069e-08,True
Si,4.789912109375001,-96.0484932490078,0,-9.27081581873305e-08,True
Si,4.799912109375001,-95.53372843582024,0,-8.787746234399188e-08,True
Si,4.809912109375,-95.02064881424258,0,-8.283839273796426e-08,True
Si,4.819912109375,-94.5092707302968,0,-7.769555547080623e-08,True
Si,4.829912109375,-93.99961327712214,0,-7.252868764832479e-08,True
Si,4.839912109375,-93.4916987920054,0,-6.738800095718034e-08,True
Si,4.849912109375,-92.98555332255444,0,-6.2297971226144e-08,True
Si,4.859912109375,-92.48120706187018,0,-5.7257068419858115e-08,True
Si,4.869912109375001,-91.97869475287465,0,-5.223882482141562e-08,True
Si,4.879912109375001,-91.47805606209869,0,1.713953660479698e-08,True
Si,4.889912109375,-90.97933592322448,0,5.089964290050375e-07,True
Si,4.899912109375,-90.48258485051848,0,4.3995545221757004e-07,True
Si,4.909912109375,-89.98785883599427,0,3.9217288379707796e-08,True
Si,4.919912109375,-89.49521629543408,0,7.1521502794288e-09,True
Si,4.929912109375,-89.00471542865597,0,4.921020035908441e-09,True
Si,4.939912109375,-88.5164139842102,0,2.755138931812932e-09,True
Si,4.949912109375,-88.0303692164663,0,7.423892611768679e-10,True
Si,4.959912109375001,-87.54663785608693,0,-1.0413880128605038e-09,True
Si,4.9699121093750005,-87.06527609349715,0,-2.5355528047536304e-09,True
Si,4.979912109375,-86.5863395744299,0,-3.6946374848412233e-09,True
Si,4.989912109375,-86.10988340617438,0,-4.490118499234086e-09,True
Si,4.999912109375,-85.6359621727893,0,-4.907609726008862e-09,True
Si,5.009912109375,-85.1646299572707,0,-4.949105421777252e-09,True
Si,5.019912109375,-84.69594036849264,0,-4.628830652109173e-09,True
Si,5.029912109375,-84.22994657065291,0,-3.972298638169983e-09,True
Si,5.039912109375001,-83.76670131296768,0,-3.015860746321171e-09,True
Si,5.049912109375001,-83.30625695744445,0,-1.8016190021323078e-09,True
Si,5.059912109375,-82.84866550271582,0,-3.777718878457866e-10,True
Si,5.069912109375,-82.39397860213464,0,1.2045736260309543e-09,True
Si,5.079912109375,-81.94224757458383,0,2.8931168571944e-09,True
Si,5.089912109375,-81.4935234067429,0,4.6370326837556295e-09,True
Si,5.099912109375,-81.04785674586063,0,6.38649548060736e-09,True
Si,5.109912109375,-80.60529788239629,0,8.096307624327892e-09,True
Si,5.119912109375001,-80.16589672219747,0,9.725335795944071e-09,True
Si,5.129912109375001,-79.72970274818121,0,1.1238171282457188e-08,True
Si,5.139912109375,-79.29676497175606,0,1.260443601343771e-08,True
Si,5.149912109375,-78.86713187447006,0,1.3801421043050747e-08,True
Si,5.159912109375,-78.44085134058173,0,1.4810353832217515e-08,True
Si,5.169912109375,-78.01797058143345,0,1.562052650191011e-08,True
Si,5.179912109375,-77.59853605264294,0,1.6225582063119266e-08,True
Si,5.189912109375,-77.18259336524113,0,1.6624729444932502e-08,True
Si,5.199912109375,-76.77018719194898,0,1.6821781893365064e-08,True
Si,5.209912109375001,-76.36136116982398,0,1.6824619327356533e-08,True
Si,5.2199121093750005,-75.95615780051173,0,1.664439963633413e-08,True
Si,5.229912109375,-75.55461834931529,0,1.629511103828918e-08,True
Si,5.239912109375,-75.15678274424744,0,1.5792323893037974e-08,True
Si,5.249912109375,-74.76268947616425,0,1.5153927298191167e-08,True
Si,5.259912109375,-74.37237550099452,0,1.4397523765789325e-08,True
Si,5.269912109375,-73.9858761449857,0,1.3541798201307149e-08,True
Si,5.279912109375,-73.60322501378037,0,1.2605004447626318e-08,True
Si,5.289912109375001,-73.22445390603113,0,1.1604673962513818e-08,True
Si,5.299912109375001,-72.84959273214974,0,1.0557812402112177e-08,True
Si,5.309912109375,-72.47866943867714,0,9.479421692049073e-09,True
Si,5.319912109375,-72.11170993865537,0,8.38458902308048e-09,True
Si,5.329912109375,-71.74873804828076,0,7.284884399420358e-09,True
Si,5.339912109375,-71.38977543002736,0,6.192583631066857e-09,True
Si,5.349912109375,-71.03484154233948,0,5.115874538811719e-09,True
Si,5.359912109375,-70.68395359592226,0,4.063807068632741e-09,True
Si,5.369912109375001,-70.33712651658632,0,3.041691343241837e-09,True
Si,5.379912109375001,-69.99437291455237,0,2.0551217024452244e-09,True
Si,5.389912109375,-69.65570306006853,0,1.1067887347356493e-09,True
Si,5.399912109375,-69.32112486516007,0,1.998093542473119e-10,True
Si,5.409912109375,-68.99064387129883,0,-6.656695935210639e-10,True
Si,5.419912109375,-68.66426324276239,0,-1.4886865074004163e-09,True
Si,5.429912109375,-68.34198376543523,0,-2.2704208883321067e-09,True
Si,5.439912109375,-68.02380385080275,0,-3.0116661757044008e-09,True
Si,5.449912109375,-67.70971954488343,0,-3.715153222098403e-09,True
Si,5.459912109375001,-67.39972454185124,0,-4.381796259167459e-09,True
Si,5.4699121093750005,-67.0938102021057,0,-5.015247476573373e-09,True
Si,5.479912109375,-66.79196557456277,0,-5.617456129887917e-09,True
Si,5.489912109375,-66.49417742294561,0,-6.191131755410121e-09,True
Si,5.499912109375,-66.20043025587614,0,-6.739095207800952e-09,True
Si,5.509912109375,-65.91070636057975,0,-7.263326532817397e-09,True
Si,5.519912109375,-65.6249858400321,0,-7.76661816341099e-09,True
Si,5.529912109375,-65.34324665339366,0,-8.25044565999633e-09,True
Si,5.539912109375001,-65.06546465958972,0,-8.716838806321903e-09,True
Si,5.549912109375001,-64.79161366391007,0,-9.167126317303579e-09,True
Si,5.559912109375,-64.52166546751165,0,-9.602468746076434e-09,True
Si,5.569912109375,-64.2555899197196,0,-1.0023550582142585e-08,True
Si,5.579912109375,-63.99335497302995,0,-1.0431224476784943e-08,True
Si,5.589912109375,-63.734926740724546,0,-1.082548332457615e-08,True
Si,5.599912109375,-63.48026955701221,0,-1.1206742793016625e-08,True
Si,5.609912109375,-63.2293460396162,0,-1.1574819325232966e-08,True
